Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCE19,OUT018,579.1507
FDY07,OUT035,814.4321
FDB10,OUT017,4429.4243
FDP57,OUT013,1972.5963
FDU48,OUT019,305.72702
FDH48,OUT035,1180.1306
FDO33,OUT035,2085.1414
NCU29,OUT045,2284.0574
FDW35,OUT046,1013.9677
FDH05,OUT010,532.813
FDP26,OUT049,1417.5867
DRG27,OUT035,686.639
FDQ33,OUT046,2392.9282
FDH20,OUT010,189.95587
FDV14,OUT046,1384.0204
DRD01,OUT046,684.98895
NCI17,OUT049,1691.7538
FDF39,OUT010,609.91003
FDX37,OUT046,1872.4578
NCX17,OUT035,3764.291
FDN03,OUT013,4809.2007
NCS41,OUT010,517.2934
FDH34,OUT045,2406.7717
NCX53,OUT018,2226.3574
FDY31,OUT046,2673.877
FDD20,OUT017,2141.6543
FDE51,OUT045,758.7003
FDV27,OUT046,1294.4098
FDF16,OUT035,2260.7034
FDZ02,OUT049,1047.7472
NCK05,OUT045,999.40076
FDM12,OUT027,5387.3486
NCA05,OUT018,2361.7686
FDX33,OUT045,2126.2969
FDM25,OUT049,2788.6926
FDE41,OUT018,829.3527
FDW14,OUT045,1202.3143
NCD30,OUT046,1157.6957
FDB23,OUT010,588.5241
FDF45,OUT046,1109.4734
FDW20,OUT017,2232.0461
FDF47,OUT045,3497.6226
NCR05,OUT019,477.43304
DRB01,OUT046,2409.7007
FDE36,OUT013,2807.0352
FDU56,OUT049,3082.464
FDB23,OUT049,3748.7837
FDN48,OUT049,1367.8289
FDS43,OUT013,3378.6538
NCN05,OUT013,3153.5732
NCL53,OUT049,2908.0427
FDL56,OUT046,1337.9694
FDH17,OUT018,1089.2083
FDP37,OUT046,1582.1309
FDG09,OUT019,433.48386
FDA55,OUT045,4034.909
FDX31,OUT049,4505.6953
FDJ41,OUT045,3930.383
DRC24,OUT045,2603.5854
FDQ21,OUT035,2536.1604
NCT54,OUT045,1280.9158
FDH08,OUT049,4208.056
FDY38,OUT018,3565.3403
DRM11,OUT010,592.14575
FDG32,OUT049,4028.1655
NCH18,OUT046,3323.3792
FDI20,OUT035,3969.0076
FDA33,OUT018,2407.5784
FDN45,OUT013,3976.9226
FDT45,OUT010,161.05362
FDR32,OUT035,4308.3022
FDA48,OUT017,3223.4165
FDN23,OUT017,2212.9648
NCR18,OUT035,872.28345
FDD45,OUT046,1569.9891
FDI22,OUT018,3102.3328
FDT09,OUT013,2449.3374
DRC24,OUT027,4086.7812
FDT39,OUT046,2384.6973
FDX28,OUT045,1181.8625
FDA50,OUT018,1248.3071
FDT33,OUT027,4520.1133
FDQ60,OUT049,1819.6581
NCM19,OUT018,1424.0085
FDF40,OUT046,4806.761
NCI30,OUT035,3786.9385
FDK34,OUT049,4238.1514
FDA38,OUT027,6407.263
FDT02,OUT045,642.36914
FDC11,OUT017,966.8006
FDD08,OUT046,998.0537
NCS29,OUT046,4629.287
DRI03,OUT010,386.03058
FDK48,OUT035,1106.053
FDM52,OUT049,2226.4087
FDP49,OUT035,1436.033
DRA24,OUT046,2357.4753
NCJ43,OUT049,2756.744
FDE11,OUT045,3076.106
FDP01,OUT049,2417.8086
FDQ59,OUT018,1214.3436
FDA43,OUT019,403.8801
FDL14,OUT017,3018.3765
FDV50,OUT010,225.76285
FDT01,OUT027,5661.7935
NCC42,OUT035,2489.7217
FDO28,OUT046,1821.9685
FDD32,OUT019,209.5915
FDV45,OUT035,3488.1643
NCW17,OUT019,389.11023
NCJ17,OUT027,2750.0369
NCF18,OUT049,3217.5317
FDP01,OUT045,2286.5298
FDH24,OUT045,2568.0032
FDI38,OUT027,6200.196
FDX03,OUT035,738.1252
FDY28,OUT046,3219.8374
FDN34,OUT018,2514.634
FDJ02,OUT045,2567.4238
FDW40,OUT019,230.47705
FDX03,OUT017,676.10406
FDE17,OUT027,4010.9478
FDT58,OUT046,2765.019
FDI38,OUT013,3685.4585
FDW22,OUT035,3721.8127
FDS15,OUT027,2895.7788
NCX06,OUT013,3043.9915
DRK47,OUT035,3625.9622
FDC23,OUT027,4143.805
FDM56,OUT010,218.90771
FDP21,OUT046,3352.634
FDP58,OUT046,3308.6838
FDA27,OUT019,659.967
FDK41,OUT019,135.64438
NCH42,OUT046,3151.7654
FDG29,OUT045,646.0259
FDW15,OUT018,2101.0876
FDD28,OUT018,631.2169
FDQ37,OUT049,3846.6545
FDC23,OUT035,3853.5193
FDV13,OUT035,1895.5288
FDK33,OUT046,3583.9536
FDO33,OUT013,2023.8987
FDN21,OUT017,2662.5571
NCW06,OUT027,4843.6743
FDI38,OUT035,3927.5566
FDC21,OUT027,3306.267
NCS05,OUT046,2522.4214
NCN53,OUT049,909.4364
FDV40,OUT010,133.82217
FDG60,OUT017,3625.5874
NCY30,OUT027,4683.639
FDM40,OUT045,1714.0969
NCO30,OUT046,2704.7017
FDK10,OUT046,3213.2288
FDM36,OUT045,2793.7903
FDN10,OUT013,2055.3428
FDM46,OUT018,1676.3162
FDX50,OUT049,1561.3372
FDP33,OUT045,3536.8376
FDO12,OUT045,3254.852
FDC28,OUT013,1805.764
FDO31,OUT045,1289.7096
FDX45,OUT035,2644.2063
FDV21,OUT049,2221.7495
FDH04,OUT049,1025.408
NCG54,OUT013,2675.273
FDO13,OUT046,2170.9868
FDA09,OUT027,4588.3184
FDC38,OUT017,2390.0251
NCO42,OUT046,1990.7664
FDL45,OUT049,2080.6584
NCK31,OUT013,944.6109
FDM39,OUT017,2986.5186
FDC22,OUT010,445.36725
FDF46,OUT046,2108.4912
FDQ37,OUT045,2956.1658
FDH41,OUT010,447.66324
FDQ04,OUT046,822.98584
NCQ02,OUT027,4974.1235
FDJ57,OUT027,7607.4136
NCE07,OUT049,2281.2773
FDE56,OUT013,1175.4916
FDI20,OUT049,3773.1794
FDK36,OUT018,712.06445
FDP08,OUT027,5685.1777
FDF44,OUT017,2455.5615
NCU53,OUT017,2785.7761
FDF47,OUT035,4701.906
FDS55,OUT010,294.07318
FDZ52,OUT010,241.23697
FDL04,OUT018,1295.7397
NCM26,OUT035,2669.1516
FDX43,OUT049,2906.4023
FDP52,OUT049,3465.6958
DRK49,OUT045,723.45624
FDE38,OUT013,2907.312
DRF13,OUT035,2263.4075
FDK41,OUT010,210.88747
FDJ04,OUT027,3301.415
FDZ44,OUT018,1728.0292
FDS11,OUT013,3652.2341
FDA55,OUT049,3945.8516
NCW53,OUT046,3388.8237
FDB49,OUT027,2681.927
FDD23,OUT017,2907.7048
NCV42,OUT045,1490.9388
NCZ29,OUT018,1871.214
FDQ26,OUT013,890.00665
FDV08,OUT017,894.4787
FDC53,OUT049,1293.7406
FDV58,OUT010,511.13104
NCP02,OUT019,102.50961
DRI37,OUT045,977.10443
FDQ12,OUT049,4029.7112
FDE33,OUT046,1231.3093
FDX27,OUT045,1269.2656
FDM22,OUT017,1048.2166
NCH30,OUT019,188.11229
FDC04,OUT017,4162.4893
FDO38,OUT046,1470.5638
FDV52,OUT027,3006.252
FDB32,OUT013,1845.161
FDV43,OUT018,663.7317
FDI24,OUT018,2762.8103
FDR40,OUT017,1333.5192
FDW02,OUT049,1472.5668
FDE44,OUT049,940.0536
FDL38,OUT046,1885.6079
NCT54,OUT010,184.04431
DRJ39,OUT010,567.72723
FDW55,OUT049,4523.401
DRF13,OUT019,292.98816
NCW17,OUT049,2247.698
FDP13,OUT035,959.47595
FDS08,OUT018,2761.112
NCP17,OUT035,1392.5863
NCO53,OUT035,2942.8474
FDH19,OUT045,2804.466
FDJ04,OUT017,1754.5321
FDG10,OUT049,970.77875
FDA40,OUT010,194.0338
FDI53,OUT045,1787.3516
FDU09,OUT010,138.26552
FDK60,OUT045,1525.1455
FDR43,OUT017,887.793
FDW22,OUT017,3891.0674
DRP47,OUT010,700.8435
DRG48,OUT010,390.7104
FDA14,OUT035,2639.1453
FDU49,OUT013,1625.5674
FDK28,OUT045,3701.4834
FDT19,OUT046,2777.7693
NCQ42,OUT045,1715.011
FDD03,OUT045,3605.2563
NCM53,OUT013,1742.3752
NCX53,OUT045,2277.357
FDV14,OUT027,2149.2576
NCZ54,OUT017,2148.2957
FDB39,OUT013,947.4808
DRC24,OUT046,2170.775
FDY36,OUT013,1144.0531
FDN01,OUT035,3614.3118
DRH25,OUT046,648.72253
FDV08,OUT046,1130.4777
NCP53,OUT049,4119.232
FDU52,OUT010,322.62573
NCI42,OUT045,3079.101
FDZ14,OUT035,2085.6025
FDF11,OUT046,4042.5242
FDQ13,OUT018,1307.029
FDO32,OUT010,143.45845
DRJ37,OUT018,2000.768
FDY43,OUT046,2386.308
NCT41,OUT017,2259.3599
NCV17,OUT045,2223.5232
FDM04,OUT027,1466.369
DRB48,OUT018,403.84033
FDM24,OUT013,2565.3933
FDT37,OUT049,4737.8643
NCO05,OUT010,234.51631
FDL13,OUT046,3833.9648
FDL15,OUT017,2257.7876
FDB11,OUT018,2751.319
FDL14,OUT019,398.87976
FDY10,OUT019,253.90637
FDJ40,OUT049,1375.5809
NCW18,OUT046,3128.0027
NCY06,OUT013,2000.3622
DRE13,OUT018,946.6103
FDA26,OUT045,3141.4888
NCE19,OUT010,103.22434
FDE33,OUT035,1349.7334
DRL59,OUT027,1456.8334
FDY07,OUT046,1056.083
FDF57,OUT018,2425.4695
FDM58,OUT035,1697.7885
FDP26,OUT027,2522.0466
FDY32,OUT046,2459.91
FDD51,OUT010,73.51947
FDU22,OUT018,1825.7119
FDZ49,OUT018,3666.1018
NCI42,OUT017,3496.1729
FDT04,OUT027,1318.6227
NCU41,OUT045,2792.3848
FDS56,OUT045,5332.679
NCN42,OUT017,2382.8748
FDK34,OUT046,3855.559
FDB03,OUT017,4418.033
DRJ25,OUT035,971.08887
FDT25,OUT027,3874.255
FDN20,OUT013,3489.003
FDP09,OUT013,4143.8667
FDM20,OUT019,623.2082
NCG55,OUT046,1440.5704
NCP14,OUT045,1425.9602
NCH06,OUT046,3277.5994
FDV52,OUT013,2003.6926
NCL07,OUT035,728.0778
DRJ11,OUT027,4425.5464
DRO59,OUT013,1229.2231
FDW15,OUT010,362.94193
NCQ30,OUT035,2063.5037
NCN54,OUT019,151.1431
FDY01,OUT027,3492.106
FDX39,OUT035,3683.5908
FDH53,OUT027,2104.732
FDA57,OUT035,1049.2745
NCC07,OUT010,262.18286
FDU28,OUT013,3508.3135
FDK36,OUT010,94.01148
FDR36,OUT018,800.2954
NCQ17,OUT035,2723.7222
FDS28,OUT019,84.520676
FDE08,OUT045,2097.7498
FDU22,OUT046,2022.0801
FDG41,OUT045,1251.8574
FDO31,OUT010,154.90004
FDM21,OUT019,551.39825
FDU40,OUT017,3474.3726
FDV36,OUT018,1637.8103
FDT10,OUT027,1805.0839
FDX38,OUT045,762.0453
NCU30,OUT027,4181.8286
NCV06,OUT049,3444.1619
FDT16,OUT035,5101.7915
NCP41,OUT027,2992.1475
FDZ56,OUT017,3042.7449
FDC22,OUT035,2605.277
FDU10,OUT035,843.3783
FDS46,OUT045,1589.4364
FDO08,OUT049,2539.0964
NCV42,OUT018,1258.3304
FDP33,OUT035,4891.267
FDJ12,OUT046,4084.2192
FDH04,OUT045,1220.1135
NCU54,OUT013,3464.0884
FDO36,OUT010,381.48868
FDT37,OUT027,7991.1113
FDD14,OUT010,362.09003
FDA16,OUT013,4111.5557
NCS42,OUT019,160.85501
FDP10,OUT019,201.58986
FDQ28,OUT049,1990.0101
FDK57,OUT010,336.2825
FDK02,OUT013,2033.8257
FDW47,OUT018,2107.0298
NCC42,OUT018,2025.8772
FDQ37,OUT018,2709.9968
FDL40,OUT046,1553.7192
DRE13,OUT010,230.31078
FDQ34,OUT027,3303.9163
NCB54,OUT046,2442.0183
FDS48,OUT049,2401.9067
FDO15,OUT045,871.4429
NCT30,OUT013,804.97894
FDU49,OUT027,2728.5432
FDE21,OUT046,1974.7606
FDS49,OUT019,247.82187
FDT38,OUT027,2154.424
FDZ01,OUT045,1692.9846
FDC41,OUT035,1159.9862
DRG13,OUT010,351.30817
NCZ42,OUT018,3208.0728
NCM07,OUT045,1032.1163
NCV17,OUT018,1997.293
DRK39,OUT035,1068.3848
FDS37,OUT018,1862.1343
FDV12,OUT019,195.59515
NCG19,OUT018,3329.1396
FDS51,OUT013,919.4075
NCO14,OUT046,732.1422
FDC38,OUT046,2377.203
FDN15,OUT046,2012.0829
NCH42,OUT013,3931.8752
FDQ22,OUT046,992.8648
FDC05,OUT013,3284.5728
FDZ31,OUT013,3159.1646
DRJ23,OUT049,3193.7383
FDC52,OUT035,2864.6648
DRD12,OUT010,217.65936
FDV55,OUT017,2584.508
FDD32,OUT046,1353.1948
FDR01,OUT049,3012.1814
FDY08,OUT019,324.04688
FDQ45,OUT045,2810.0432
DRN11,OUT027,3371.2
NCS05,OUT018,1924.217
FDY32,OUT035,2719.5254
NCD31,OUT045,2347.838
NCE06,OUT049,2389.1946
NCP14,OUT046,1474.3447
NCF18,OUT019,282.1272
FDF14,OUT018,2359.7664
FDB22,OUT017,2388.521
NCH54,OUT049,2554.8508
FDU27,OUT035,655.2676
FDS58,OUT027,4349.116
NCU29,OUT035,2812.98
FDJ57,OUT013,5689.184
FDL56,OUT049,1297.0116
FDH60,OUT035,3311.593
FDN24,OUT018,756.10516
FDD02,OUT017,2398.043
FDP15,OUT017,4703.5723
FDB28,OUT027,4955.4478
DRC49,OUT045,2135.1235
NCG30,OUT018,1631.0385
FDJ14,OUT049,1189.1501
FDL52,OUT045,581.57153
NCG19,OUT027,6007.9663
NCN41,OUT035,2201.0916
FDW22,OUT013,3989.7637
FDI02,OUT013,1885.1195
FDV51,OUT045,2407.3987
FDV48,OUT046,1424.0941
NCL17,OUT019,287.7125
FDP46,OUT045,1226.4708
FDU10,OUT045,649.6589
FDT37,OUT010,757.554
FDI27,OUT035,921.898
FDN51,OUT046,4779.8267
FDW07,OUT035,1368.272
FDN45,OUT049,3672.9275
DRN37,OUT027,4501.905
DRF48,OUT049,2892.4846
FDP38,OUT019,149.9972
NCX18,OUT027,5119.8984
FDK45,OUT018,3376.342
FDZ37,OUT049,1249.8236
FDS50,OUT018,3690.1218
NCR54,OUT018,2498.5464
NCS17,OUT035,1672.7836
FDV31,OUT046,2623.3403
DRE27,OUT017,1643.653
FDN60,OUT013,2531.6443
FDK26,OUT013,3350.8657
FDX37,OUT018,1517.6892
FDW31,OUT046,3372.0676
FDX26,OUT018,2751.6394
DRL49,OUT019,257.9482
FDU49,OUT017,1702.2573
FDY58,OUT046,3762.8691
FDN03,OUT045,4096.247
NCV06,OUT010,494.29147
FDH53,OUT045,1203.2019
FDG31,OUT018,812.39343
NCC06,OUT045,1770.1152
FDS13,OUT049,4541.93
FDP16,OUT035,4982.1504
FDA35,OUT013,1831.8429
DRP47,OUT018,4293.38
FDY28,OUT010,494.57233
FDY20,OUT035,1384.7374
NCH30,OUT017,1448.3845
NCR29,OUT019,150.01973
NCP05,OUT013,2956.053
NCF30,OUT019,155.96944
FDA08,OUT035,3115.4763
FDN51,OUT027,8176.656
FDH12,OUT046,1616.4331
FDY39,OUT017,2989.8442
NCO53,OUT045,2336.9148
FDB40,OUT046,2605.3555
FDH02,OUT049,1297.9634
FDY11,OUT027,1825.354
FDQ09,OUT019,245.33597
FDP16,OUT013,5693.234
NCF55,OUT018,446.17554
FDY09,OUT027,4806.386
FDY39,OUT045,2671.233
NCU53,OUT049,2736.6602
NCT41,OUT049,2439.8164
FDJ45,OUT046,2856.2827
FDR28,OUT013,2921.6729
FDN08,OUT013,2069.3926
FDJ07,OUT049,1767.482
FDZ09,OUT027,4511.328
FDQ14,OUT017,2427.3213
FDY12,OUT027,1463.1539
FDK57,OUT046,2112.364
FDD20,OUT049,1905.7275
FDS36,OUT018,1575.6559
FDI40,OUT049,1211.6357
FDJ40,OUT045,1332.0703
FDE08,OUT013,2805.4949
DRK01,OUT013,1729.5515
FDC58,OUT049,933.00385
FDE50,OUT046,4072.996
FDX48,OUT035,2580.308
DRM35,OUT018,2659.282
FDG41,OUT013,1555.3324
FDB52,OUT046,4673.042
FDV19,OUT045,2632.3757
DRG48,OUT017,2294.248
FDI26,OUT013,3248.4807
FDU11,OUT019,231.85786
FDF59,OUT019,124.03697
FDR07,OUT049,1453.3558
NCE06,OUT017,2113.025
FDE10,OUT046,2320.5854
NCO55,OUT046,1208.3909
FDZ13,OUT013,1079.4014
FDT50,OUT017,1795.4535
FDH12,OUT010,183.12018
FDD21,OUT045,1870.3975
NCM05,OUT013,4301.9814
FDK04,OUT013,1104.7493
FDN33,OUT017,1475.5315
NCM18,OUT010,123.51622
DRC25,OUT049,1136.61
FDT47,OUT017,1368.9469
FDD45,OUT027,3021.2236
NCD07,OUT018,1283.093
NCY54,OUT010,471.077
FDL12,OUT049,877.82776
FDL02,OUT017,1950.2137
FDC60,OUT035,1175.6382
FDR37,OUT017,2833.993
FDY16,OUT017,3673.2148
FDU26,OUT045,1675.8037
FDN24,OUT013,855.8928
FDH44,OUT013,2904.8274
FDE23,OUT010,62.73146
FDW60,OUT017,2984.2837
FDQ55,OUT049,1667.5388
FDV32,OUT027,2081.9329
FDV03,OUT010,478.46338
FDY14,OUT010,642.59607
NCL55,OUT027,6934.2974
DRF25,OUT017,752.5239
FDX03,OUT046,673.0662
FDF40,OUT045,4417.7373
FDX24,OUT010,154.53583
FDA25,OUT049,1612.3162
FDH21,OUT018,4637.839
FDB47,OUT010,523.4501
FDT34,OUT019,238.81696
FDS39,OUT010,417.18338
NCU05,OUT046,1414.5239
FDE02,OUT049,1400.3359
FDL25,OUT035,1955.3099
FDC50,OUT049,1531.5258
FDZ32,OUT049,1500.3972
FDV14,OUT045,1282.2174
FDR07,OUT045,1329.9495
FDB26,OUT049,853.4522
NCR50,OUT045,2199.992
FDP01,OUT018,2188.0166
FDH57,OUT045,1841.9873
FDM60,OUT027,1367.6934
FDA45,OUT017,3324.189
FDU55,OUT017,5168.052
FDH40,OUT035,1200.5292
FDG40,OUT019,67.1835
FDT12,OUT049,3999.0623
DRL59,OUT045,1003.75854
FDT47,OUT018,1368.6044
FDI60,OUT017,1102.0585
DRF51,OUT027,2127.0461
NCK31,OUT049,713.1581
FDB08,OUT045,2398.9062
FDM44,OUT035,1514.3262
FDD46,OUT018,2500.9685
FDR27,OUT019,318.42484
FDV56,OUT010,224.89543
FDM02,OUT049,1334.1846
FDU45,OUT018,1680.6101
FDZ10,OUT017,2174.546
NCK31,OUT010,45.282055
FDR27,OUT035,1775.1626
FDF33,OUT013,3068.0437
FDJ36,OUT046,1687.8127
FDP33,OUT049,4347.844
FDG17,OUT046,4456.829
FDG47,OUT027,6668.774
NCW29,OUT046,2326.1812
DRH59,OUT017,1141.0753
FDR32,OUT017,4297.4097
FDP48,OUT035,2902.1707
FDG17,OUT035,4193.1006
DRJ59,OUT017,808.25055
FDY48,OUT027,2555.92
FDB02,OUT046,3529.3103
FDN10,OUT019,262.42917
NCD55,OUT035,876.8734
FDX34,OUT013,2110.0737
FDZ38,OUT045,2700.3787
DRF37,OUT049,4828.6953
DRL47,OUT019,315.6476
FDL27,OUT035,1095.8661
NCP53,OUT035,4101.622
FDT03,OUT019,522.17773
FDJ28,OUT035,3389.7925
FDF40,OUT018,4452.4434
FDA32,OUT035,3957.442
NCP02,OUT017,843.7492
FDZ31,OUT045,3239.2068
NCQ29,OUT013,4028.8948
FDP57,OUT010,293.15213
FDL32,OUT027,3435.0908
DRB01,OUT035,3007.7205
FDJ40,OUT046,1670.8326
FDO24,OUT018,2645.363
FDO11,OUT018,3773.805
FDA56,OUT035,1907.8208
FDF02,OUT045,1582.7224
FDA10,OUT013,2252.1543
NCI55,OUT017,1837.3197
FDZ40,OUT010,79.250885
FDV08,OUT049,703.1936
FDN48,OUT013,1332.104
FDU57,OUT017,2350.116
DRF49,OUT013,2072.8608
FDS02,OUT035,3314.7532
FDS43,OUT046,3040.9592
FDT16,OUT013,5154.801
FDX19,OUT027,7539.361
FDK15,OUT046,1524.4777
DRA12,OUT049,2174.546
FDY35,OUT017,1102.9656
NCU42,OUT013,2794.6636
FDD26,OUT013,3148.6426
FDR11,OUT018,2006.1537
NCP53,OUT045,3716.4153
FDP34,OUT045,1909.1426
NCV41,OUT019,357.12595
FDN20,OUT018,2425.657
FDZ16,OUT018,2827.0032
FDZ28,OUT049,1837.588
NCL55,OUT013,4454.5
NCJ17,OUT046,1638.8892
FDT37,OUT046,5937.3228
FDV51,OUT049,2962.6267
FDZ28,OUT035,2297.6873
FDN27,OUT013,1745.1937
FDS14,OUT019,360.84613
FDZ58,OUT045,1618.4543
FDD46,OUT046,2684.6711
FDJ03,OUT035,936.91016
FDU03,OUT010,459.89697
FDA33,OUT027,4070.4155
NCW53,OUT035,3200.7273
NCC55,OUT017,591.50134
FDP52,OUT019,525.678
FDE39,OUT049,1610.6316
FDB44,OUT035,3817.2651
FDG59,OUT013,493.3759
FDI05,OUT013,1021.9334
FDF59,OUT045,1453.4177
FDM39,OUT019,424.93854
FDB14,OUT013,1668.255
NCS05,OUT019,402.7768
DRJ35,OUT045,892.6238
FDO31,OUT019,208.53117
FDA31,OUT046,2627.4053
FDX40,OUT049,662.8368
FDW56,OUT045,2900.4583
FDH09,OUT018,1984.2023
FDA52,OUT019,309.97372
FDF20,OUT019,462.6366
FDE40,OUT046,1024.7242
NCU17,OUT046,1957.8035
NCP14,OUT035,1787.0812
FDN25,OUT027,2365.2236
FDU39,OUT049,1044.7314
NCM05,OUT017,4217.445
FDU07,OUT017,2601.878
FDF28,OUT049,1695.004
FDR57,OUT049,2703.205
FDJ33,OUT013,1989.1395
DRH23,OUT035,799.1665
FDQ52,OUT046,3940.9673
DRK13,OUT035,3224.9612
FDP09,OUT046,3346.9504
FDR08,OUT027,3428.4868
FDV50,OUT045,1604.2534
FDT13,OUT049,3230.3608
FDJ27,OUT027,2890.0662
FDH21,OUT046,6118.5996
FDW14,OUT027,2462.7773
FDL52,OUT049,563.632
FDW28,OUT017,3104.1702
FDL40,OUT049,1427.2524
FDE24,OUT046,2069.5269
FDX35,OUT049,4412.239
FDP46,OUT017,1474.098
FDX56,OUT045,3602.089
FDQ45,OUT049,3190.9343
FDK50,OUT027,4877.424
FDY26,OUT045,3466.765
FDQ09,OUT017,1886.7012
FDN39,OUT049,2989.8364
FDP13,OUT017,1144.1573
FDR51,OUT013,2187.923
FDZ49,OUT010,433.95786
FDL28,OUT018,3015.911
FDZ10,OUT035,2431.5244
FDK38,OUT013,2605.8179
DRL49,OUT027,3692.0657
FDR15,OUT013,2275.2993
FDQ24,OUT035,4397.514
FDD56,OUT013,2902.7048
NCR42,OUT046,665.7637
FDH52,OUT045,791.0503
FDH57,OUT019,282.89453
FDR15,OUT010,431.28482
FDJ34,OUT035,1800.549
FDW37,OUT035,1744.2626
FDQ23,OUT018,1525.0664
FDP34,OUT013,2661.0293
FDE04,OUT027,5000.5522
FDC48,OUT045,1236.6079
FDA47,OUT019,320.0671
FDI35,OUT018,2055.2302
NCV05,OUT013,2545.1606
FDR28,OUT045,2262.8936
FDH31,OUT017,1345.811
FDP59,OUT019,169.60773
FDS19,OUT018,912.60455
FDM60,OUT045,860.0176
FDJ44,OUT018,2545.8765
DRH51,OUT017,1465.0103
DRC25,OUT017,1284.6099
DRE25,OUT013,1675.4814
NCX05,OUT049,1841.3479
FDR11,OUT017,2496.9558
DRP47,OUT045,4555.9243
DRC49,OUT019,251.1228
FDQ47,OUT027,1460.1993
FDL20,OUT013,1990.5492
FDM34,OUT035,2754.246
NCN55,OUT013,4171.996
FDD41,OUT035,1422.4689
FDE52,OUT049,991.5802
NCT18,OUT019,297.8078
FDJ32,OUT018,842.0218
FDE16,OUT046,3447.4968
FDZ09,OUT045,1975.4127
DRZ11,OUT046,1470.1775
FDK41,OUT049,1209.4796
FDE56,OUT049,1076.9542
FDH34,OUT013,3218.2363
DRI49,OUT013,1549.2628
DRI59,OUT046,3496.2988
DRC36,OUT049,2279.3625
FDS15,OUT019,233.71031
FDI07,OUT018,3132.5164
FDZ15,OUT018,1601.4528
NCX41,OUT027,5452.7227
NCO29,OUT019,452.68607
FDF57,OUT013,2912.9714
FDI33,OUT035,1763.9237
DRJ47,OUT049,2850.9524
FDB34,OUT046,1620.6136
FDY22,OUT027,3723.0842
DRL11,OUT017,2597.1602
FDY46,OUT035,3617.526
FDG17,OUT013,4523.4966
FDE52,OUT018,1228.4655
DRP47,OUT027,6171.9473
FDO01,OUT010,301.39923
FDL09,OUT046,2267.9905
FDR57,OUT013,2633.2766
DRD37,OUT035,766.1943
FDQ36,OUT027,1303.472
FDL33,OUT049,3418.2751
FDL48,OUT045,977.0388
FDL28,OUT049,3234.2593
NCN29,OUT046,992.68445
FDO13,OUT035,3229.2498
FDB38,OUT045,2908.483
FDI36,OUT035,3119.5186
FDI58,OUT035,1414.9448
FDH22,OUT018,2154.4507
FDQ27,OUT013,1444.4412
FDT33,OUT046,2912.8157
FDC56,OUT045,1736.4456
FDF14,OUT046,3016.5063
FDQ39,OUT017,3178.0505
NCM43,OUT017,2391.416
FDS46,OUT035,1999.3923
FDI22,OUT049,3434.1567
NCE43,OUT045,2285.344
FDZ36,OUT010,392.25226
FDR13,OUT019,304.07687
FDP46,OUT018,1285.4908
FDW56,OUT019,388.83145
FDB40,OUT017,2633.718
FDM28,OUT018,2501.3044
FDV49,OUT013,5241.4736
NCS53,OUT018,2294.8157
FDO03,OUT049,4156.2886
FDT15,OUT035,3019.0234
FDD33,OUT049,4125.3716
FDX13,OUT017,5025.8965
FDH60,OUT013,3283.4707
DRH51,OUT046,1367.2051
NCL07,OUT049,642.6701
FDW51,OUT045,3206.6377
FDF21,OUT019,420.15848
FDH26,OUT019,355.66797
FDJ03,OUT049,670.7313
FDU35,OUT017,1373.6528
DRL01,OUT018,3542.8303
FDE59,OUT045,451.8363
FDI60,OUT035,946.3394
DRH39,OUT035,1052.7559
FDK36,OUT049,964.8555
FDN52,OUT045,884.64325
FDU12,OUT017,4280.5024
NCT05,OUT027,6824.4844
FDS37,OUT027,3737.391
FDK24,OUT017,785.9947
DRF36,OUT013,3723.0452
FDN46,OUT010,264.07294
NCN06,OUT045,2147.2515
FDD59,OUT035,1369.071
FDM14,OUT045,1751.5708
FDO10,OUT018,903.35016
FDU35,OUT013,1782.3207
NCA30,OUT018,2419.5537
NCO41,OUT049,1646.2062
FDI24,OUT046,2937.5898
FDZ16,OUT046,2610.8835
FDV47,OUT046,1536.7864
FDV16,OUT045,675.5972
FDZ22,OUT035,1571.7306
FDO20,OUT010,961.9499
FDW38,OUT013,975.7096
FDW52,OUT045,2220.8604
FDT43,OUT019,108.04009
NCS29,OUT045,3986.6238
NCC31,OUT017,2398.3198
FDA21,OUT017,3465.8037
FDQ55,OUT046,2106.7688
NCE54,OUT049,1428.5907
FDD45,OUT017,1601.9586
NCP17,OUT017,1050.3511
FDR47,OUT035,3268.6846
DRM35,OUT013,2696.9695
FDR47,OUT019,457.5969
FDX19,OUT010,595.0847
FDV22,OUT027,4336.942
FDQ46,OUT027,3286.3818
DRO47,OUT045,1572.421
FDB44,OUT010,474.24277
FDN02,OUT010,458.2927
FDW10,OUT045,2295.0503
FDJ41,OUT019,721.1264
FDM50,OUT046,1312.4039
FDW10,OUT035,3364.7964
FDY48,OUT049,1542.9535
NCE30,OUT027,5368.4883
FDO04,OUT045,781.54004
FDQ26,OUT010,113.668526
NCX29,OUT018,2082.0183
FDE39,OUT046,1761.9977
NCR54,OUT027,4894.9663
NCP55,OUT027,1553.9513
FDX22,OUT017,3763.537
FDI05,OUT035,994.6345
FDC51,OUT027,3502.3337
FDC10,OUT013,1906.0463
FDJ46,OUT045,2392.8906
FDV10,OUT010,117.22912
FDX12,OUT027,7465.589
FDL43,OUT019,144.59789
DRB13,OUT046,2821.1965
